Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
15624,15784.84488,10.16.2015 13:57:24,2672.298794,6,1,-0.999980688,3.615712166,1.996313012,0.742379807,7.798004607,2.836426626,-9.72271E-05,0.12300247,0,0,0
15625,15785.84498,10.16.2015 13:57:25,2673.298891,6,1,-1.000162005,3.615388155,1.996313012,0.742657626,7.798004607,2.837431089,-0.000129652,0.12300247,0,0,0
15626,15786.8605,10.16.2015 13:57:26,2674.314408,6,1,-0.999980688,3.615388155,1.996313012,0.742939745,7.798004607,2.838451065,-0.000129652,0.12300247,0,0,0
15627,15787.87616,10.16.2015 13:57:27,2675.330071,6,1,-0.999980688,3.615226269,1.996313012,0.743221898,7.798004607,2.839471125,-9.71794E-05,0.12300247,0,0,0
15628,15788.87618,10.16.2015 13:57:28,2676.330085,6,1,-1.000162005,3.615064144,1.996313012,0.743499708,7.798004607,2.840475452,-9.72271E-05,0.12300247,0,0,0
15629,15789.89176,10.16.2015 13:57:29,2677.345671,6,1,-1.000162005,3.614902258,1.996313012,0.743781857,7.798004607,2.841495423,-0.000129604,0.12300247,0,0,0
15630,15790.89185,10.16.2015 13:57:30,2678.345762,6,1,-1.000162005,3.614740133,1.996313012,0.744059698,7.798004607,2.842499776,-9.72271E-05,0.12300247,0,0,0
15631,15791.90733,10.16.2015 13:57:31,2679.361235,6,1,-1.000162005,3.614578247,1.996313012,0.744341804,7.798004607,2.843519519,-0.000129604,0.12300247,0,0,0
15632,15792.92203,10.16.2015 13:57:32,2680.375941,6,1,-0.999980688,3.614578247,1.996313012,0.744593574,7.798004607,2.84442957,-0.000129604,0.12300247,0,0,0
15633,15793.9232,10.16.2015 13:57:33,2681.377114,6,1,-0.999980688,3.614578247,1.996313012,0.744901859,7.798004607,2.845543856,-9.71794E-05,0.12300247,0,0,0
15634,15794.93784,10.16.2015 13:57:34,2682.391752,6,1,-1.000343323,3.614254236,1.996313012,0.74517963,7.798004607,2.846547817,-0.000129604,0.12300247,0,0,0
15635,15795.9543,10.16.2015 13:57:35,2683.40821,6,1,-0.999980688,3.614254236,1.996313012,0.74546611,7.798004607,2.847583219,-9.71794E-05,0.12300247,0,0,0
15636,15796.96959,10.16.2015 13:57:36,2684.423504,6,1,-0.999980688,3.614092112,1.996313012,0.745748151,7.798004607,2.848602564,-9.72271E-05,0.12300247,0,0,0
15637,15797.98539,10.16.2015 13:57:37,2685.439303,6,1,-1.000162005,3.614092112,1.996313012,0.746030348,7.798004607,2.849622421,-6.48022E-05,0.12300247,0,0,0
15638,15798.98542,10.16.2015 13:57:38,2686.439328,6,1,-0.999980688,3.613768101,1.996313012,0.746308162,7.798004607,2.850626413,-9.72271E-05,0.12300247,0,0,0
15639,15800.00071,10.16.2015 13:57:39,2687.454624,6,1,-1.000343323,3.613768101,1.996313012,0.746590207,7.798004607,2.851645661,-6.48022E-05,0.12300247,0,0,0
15640,15801.01663,10.16.2015 13:57:40,2688.470541,6,1,-1.000162005,3.613605976,1.996313012,0.746872428,7.798004607,2.852665501,-9.72271E-05,0.12300247,0,0,0
15641,15802.01666,10.16.2015 13:57:41,2689.470572,6,1,-1.000162005,3.613281965,1.996313012,0.747150248,7.798004607,2.853669407,-0.000129652,0.12300247,0,0,0
15642,15803.03151,10.16.2015 13:57:42,2690.485423,6,1,-0.999980688,3.61344409,1.996313012,0.747428052,7.798004607,2.854673204,-6.48022E-05,0.12300247,0,0,0
15643,15804.0322,10.16.2015 13:57:43,2691.486112,6,1,-1.000162005,3.613120079,1.996313012,0.747710187,7.798004607,2.855692618,-9.71794E-05,0.12300247,0,0,0
15644,15805.04783,10.16.2015 13:57:44,2692.501739,6,1,-1.000162005,3.612957954,1.996313012,0.74799233,7.798004607,2.856712017,-6.48022E-05,0.12300247,0,0,0
15645,15806.06341,10.16.2015 13:57:45,2693.51732,6,1,-1.000162005,3.612796068,1.996313012,0.748274455,7.798004607,2.857731323,-0.000129604,0.12300247,0,0,0
15646,15807.07905,10.16.2015 13:57:46,2694.532959,6,1,-0.999980688,3.612957954,1.996313012,0.748556592,7.798004607,2.858750655,-6.48022E-05,0.12300247,0,0,0
15647,15808.0791,10.16.2015 13:57:47,2695.533013,6,1,-1.000343323,3.612633944,1.996313012,0.748834415,7.798004607,2.85975436,-9.72271E-05,0.12300247,0,0,0
15648,15809.09462,10.16.2015 13:57:48,2696.548534,6,1,-1.000162005,3.612633944,1.996313012,0.749116549,7.798004607,2.860773604,-9.72271E-05,0.12300247,0,0,0
15649,15810.11026,10.16.2015 13:57:49,2697.564173,6,1,-0.999980688,3.612309933,1.996313012,0.749398703,7.798004607,2.86179288,-0.000129604,0.12300247,0,0,0
15650,15811.1103,10.16.2015 13:57:50,2698.564208,6,1,-1.000162005,3.612309933,1.996313012,0.749676518,7.798004607,2.862796456,-9.72271E-05,0.12300247,0,0,0
15651,15812.12584,10.16.2015 13:57:51,2699.57975,6,1,-0.999980688,3.612309933,1.996313012,0.749958646,7.798004607,2.863815571,-9.72271E-05,0.12300247,0,0,0
15652,15813.14148,10.16.2015 13:57:52,2700.595391,6,1,-1.000162005,3.611985922,1.996313012,0.750240811,7.798004607,2.864834783,-0.000129604,0.12300247,0,0,0
15653,15814.15635,10.16.2015 13:57:53,2701.610258,6,1,-1.000162005,3.611985922,1.996313012,0.750518618,7.798004607,2.865838221,-0.000129604,0.12300247,0,0,0
15654,15815.15688,10.16.2015 13:57:54,2702.610792,6,1,-0.999980688,3.611824036,1.996313012,0.750800705,7.798004607,2.866857072,-0.000129604,0.12300247,0,0,0
15655,15816.15718,10.16.2015 13:57:55,2703.611089,6,1,-1.000162005,3.611661911,1.996313012,0.751078594,7.798004607,2.86786073,-0.000129604,0.12300247,0,0,0
15656,15817.17269,10.16.2015 13:57:56,2704.626604,6,1,-1.000162005,3.611499786,1.996313012,0.751360724,7.798004607,2.868879673,-9.72271E-05,0.12300247,0,0,0
15657,15818.18827,10.16.2015 13:57:57,2705.64218,6,1,-0.999980688,3.611499786,1.996313012,0.751642867,7.798004607,2.86989863,-9.72271E-05,0.12300247,0,0,0
15658,15819.18829,10.16.2015 13:57:58,2706.642197,6,1,-1.000162005,3.6113379,1.996313012,0.75192067,7.798004607,2.87090188,-6.48022E-05,0.12300247,0,0,0
15659,15820.20394,10.16.2015 13:57:59,2707.657853,6,1,-1.000162005,3.611013889,1.996313012,0.75220283,7.798004607,2.871920826,-0.000129604,0.12300247,0,0,0
15660,15821.2195,10.16.2015 13:58:00,2708.673409,6,1,-0.999980688,3.611013889,1.996313012,0.75248496,7.798004607,2.872939625,-9.71794E-05,0.12300247,0,0,0
15661,15822.23518,10.16.2015 13:58:01,2709.689087,6,1,-1.000162005,3.611013889,1.996313012,0.752767125,7.798004607,2.873958517,-6.48022E-05,0.12300247,0,0,0
15662,15823.25076,10.16.2015 13:58:02,2710.704674,6,1,-0.999980688,3.610851765,1.996313012,0.75304926,7.798004607,2.874977261,-9.72271E-05,0.12300247,0,0,0
15663,15824.26639,10.16.2015 13:58:03,2711.720301,6,1,-1.000162005,3.610689878,1.996313012,0.753331397,7.798004607,2.87599599,-9.71794E-05,0.12300247,0,0,0
15664,15825.28196,10.16.2015 13:58:04,2712.735867,6,1,-1.000162005,3.610527754,1.996313012,0.753613523,7.798004607,2.877014626,-9.72271E-05,0.12300247,0,0,0
15665,15826.29757,10.16.2015 13:58:05,2713.751484,6,1,-0.999980688,3.610365868,1.996313012,0.753895673,7.798004607,2.878033313,-0.000129604,0.12300247,0,0,0
15666,15827.29759,10.16.2015 13:58:06,2714.751499,6,1,-0.999980688,3.610203743,1.996313012,0.754173489,7.798004607,2.879036321,-0.000162029,0.12300247,0,0,0
15667,15828.31317,10.16.2015 13:58:07,2715.767078,6,1,-1.000162005,3.610203743,1.996313012,0.754455621,7.798004607,2.880054879,-9.72271E-05,0.12300247,0,0,0
15668,15829.3288,10.16.2015 13:58:08,2716.782714,6,1,-1.000162005,3.610041857,1.996313012,0.754737768,7.798004607,2.881073471,-9.71794E-05,0.12300247,0,0,0
15669,15830.34442,10.16.2015 13:58:09,2717.798329,6,1,-0.999980688,3.609879732,1.996313012,0.755019907,7.798004607,2.882091993,-0.000129604,0.12300247,0,0,0
15670,15831.36003,10.16.2015 13:58:10,2718.813944,6,1,-0.999980688,3.609879732,1.996313012,0.755302048,7.798004607,2.883110488,-6.48022E-05,0.12300247,0,0,0
15671,15832.37568,10.16.2015 13:58:11,2719.829587,6,1,-1.000162005,3.609717846,1.996313012,0.755584196,7.798004607,2.884128978,-6.48022E-05,0.12300247,0,0,0
15672,15833.39124,10.16.2015 13:58:12,2720.845151,6,1,-1.000162005,3.609555721,1.996313012,0.755866337,7.798004607,2.885147397,-0.000129604,0.12300247,0,0,0
15673,15834.40686,10.16.2015 13:58:13,2721.860774,6,1,-0.999980688,3.609393835,1.996313012,0.756148483,7.798004607,2.886165797,-0.000129604,0.12300247,0,0,0
15674,15835.40705,10.16.2015 13:58:14,2722.860955,6,1,-1.000162005,3.609393835,1.996313012,0.756426335,7.798004607,2.887168662,-9.71794E-05,0.12300247,0,0,0
15675,15836.42251,10.16.2015 13:58:15,2723.876415,6,1,-0.999980688,3.609393835,1.996313012,0.756708447,7.798004607,2.888186874,-9.71794E-05,0.12300247,0,0,0
15676,15837.43773,10.16.2015 13:58:16,2724.891645,6,1,-0.999980688,3.609069586,1.996313012,0.756990498,7.798004607,2.889204826,-6.48499E-05,0.12300247,0,0,0
15677,15838.45346,10.16.2015 13:58:17,2725.907368,6,1,-1.000162005,3.6089077,1.996313012,0.757268275,7.798004607,2.890207325,-9.72271E-05,0.12300247,0,0,0
15678,15839.4537,10.16.2015 13:58:18,2726.907608,6,1,-1.000162005,3.608583689,1.996313012,0.757550541,7.798004607,2.891225981,-0.000162029,0.12300247,0,0,0
15679,15840.4537,10.16.2015 13:58:19,2727.907614,6,1,-1.000162005,3.608745575,1.996313012,0.757828347,7.798004607,2.892228511,-9.72271E-05,0.12300247,0,0,0
15680,15841.45379,10.16.2015 13:58:20,2728.907703,6,1,-1.000162005,3.608421564,1.996313012,0.758106174,7.798004607,2.893231091,-9.72271E-05,0.12300247,0,0,0
15681,15842.46939,10.16.2015 13:58:21,2729.923302,6,1,-1.000162005,3.608421564,1.996313012,0.758388311,7.798004607,2.894249185,-0.000129604,0.12300247,0,0,0
15682,15843.48495,10.16.2015 13:58:22,2730.938862,6,1,-0.999980688,3.608421564,1.996313012,0.758670435,7.798004607,2.895267188,-9.72271E-05,0.12300247,0,0,0
15683,15844.5005,10.16.2015 13:58:23,2731.954412,6,1,-0.999980688,3.608259678,1.996313012,0.758952547,7.798004607,2.896285109,-0.000129604,0.12300247,0,0,0
15684,15845.51616,10.16.2015 13:58:24,2732.970065,6,1,-0.999980688,3.607935667,1.996313012,0.759234707,7.798004607,2.897303157,-0.000161982,0.12300247,0,0,0
15685,15846.53153,10.16.2015 13:58:25,2733.985445,6,1,-0.999980688,3.607935667,1.996313012,0.759516776,7.798004607,2.898320841,-9.71794E-05,0.12300247,0,0,0
15686,15847.54735,10.16.2015 13:58:26,2735.001258,6,1,-1.000162005,3.607773542,1.996313012,0.759798968,7.798004607,2.899338929,-0.000129604,0.12300247,0,0,0
15687,15848.54735,10.16.2015 13:58:27,2736.001259,6,1,-0.999980688,3.607611656,1.996313012,0.760076764,7.798004607,2.900341142,-9.71794E-05,0.12300247,0,0,0
15688,15849.5474,10.16.2015 13:58:28,2737.001305,6,1,-1.000162005,3.607611656,1.996313012,0.760354577,7.798004607,2.901343401,-6.48022E-05,0.12300247,0,0,0
15689,15850.56299,10.16.2015 13:58:29,2738.016896,6,1,-1.000162005,3.607611656,1.996313012,0.760636716,7.798004607,2.90236123,-6.48022E-05,0.12300247,0,0,0
15690,15851.57857,10.16.2015 13:58:30,2739.032484,6,1,-0.999980688,3.607449532,1.996313012,0.760918854,7.798004607,2.903379014,-6.48022E-05,0.12300247,0,0,0
15691,15852.59413,10.16.2015 13:58:31,2740.048045,6,1,-1.000162005,3.607287645,1.996313012,0.761200971,7.798004607,2.904396705,-9.71794E-05,0.12300247,0,0,0
15692,15853.60979,10.16.2015 13:58:32,2741.063704,6,1,-1.000162005,3.607125521,1.996313012,0.76148313,7.798004607,2.905414505,-9.72271E-05,0.12300247,0,0,0
15693,15854.60981,10.16.2015 13:58:33,2742.063716,6,1,-1.000343323,3.606963396,1.996313012,0.761760942,7.798004607,2.906416582,-9.72271E-05,0.12300247,0,0,0
15694,15855.62539,10.16.2015 13:58:34,2743.079301,6,1,-1.000162005,3.60680151,1.996313012,0.762043081,7.798004607,2.907434232,-0.000129604,0.12300247,0,0,0
15695,15856.641,10.16.2015 13:58:35,2744.094905,6,1,-1.000162005,3.60680151,1.996313012,0.762325223,7.798004607,2.90845186,-9.72271E-05,0.12300247,0,0,0
15696,15857.64102,10.16.2015 13:58:36,2745.09493,6,1,-0.999980688,3.606639385,1.996313012,0.76260304,7.798004607,2.909453849,-9.72271E-05,0.12300247,0,0,0
15697,15858.65655,10.16.2015 13:58:37,2746.110464,6,1,-1.000162005,3.606477499,1.996313012,0.762885149,7.798004607,2.910471288,-0.000162029,0.12300247,0,0,0
15698,15859.6722,10.16.2015 13:58:38,2747.12611,6,1,-0.999980688,3.606315374,1.996313012,0.763167293,7.798004607,2.911488828,-0.000129604,0.12300247,0,0,0
15699,15860.687,10.16.2015 13:58:39,2748.140909,6,1,-1.000162005,3.606477499,1.996313012,0.763449219,7.798004607,2.912505539,-9.71794E-05,0.12300247,0,0,0
15700,15861.70243,10.16.2015 13:58:40,2749.156337,6,1,-0.999980688,3.606153488,1.996313012,0.763705541,7.798004607,2.913429889,-0.000129604,0.12300247,0,0,0
15701,15862.7034,10.16.2015 13:58:41,2750.157308,6,1,-0.999980688,3.605991364,1.996313012,0.764009375,7.798004607,2.914525531,-9.69173E-05,0.12300247,0,0,0
15702,15863.7034,10.16.2015 13:58:42,2751.15731,6,1,-0.999980688,3.605991364,1.996313012,0.764287171,7.798004607,2.91552725,-0.000129604,0.12300247,0,0,0
15703,15864.70345,10.16.2015 13:58:43,2752.157356,6,1,-1.000162005,3.605667353,1.996313012,0.764564975,7.798004607,2.916528967,-9.72271E-05,0.12300247,0,0,0
15704,15865.71901,10.16.2015 13:58:44,2753.172919,6,1,-1.000162005,3.605667353,1.996313012,0.764847107,7.798004607,2.917546248,-0.000129604,0.12300247,0,0,0
15705,15866.73465,10.16.2015 13:58:45,2754.188557,6,1,-1.000162005,3.605505466,1.996313012,0.765129255,7.798004607,2.918563557,-0.000129604,0.12300247,0,0,0
15706,15867.75024,10.16.2015 13:58:46,2755.204148,6,1,-1.000162005,3.605343342,1.996313012,0.765411394,7.798004607,2.919580791,-9.72271E-05,0.12300247,0,0,0
15707,15868.76484,10.16.2015 13:58:47,2756.218751,6,1,-1.000343323,3.605181456,1.996313012,0.765650131,7.798004607,2.920441506,-0.000129604,0.12300247,0,0,0
15708,15869.76585,10.16.2015 13:58:48,2757.219764,6,1,-1.000343323,3.604857206,1.996313012,0.765971355,7.798004607,2.921599586,-0.000162029,0.12300247,0,0,0
15709,15870.78143,10.16.2015 13:58:49,2758.235338,6,1,-0.999980688,3.605181456,1.996313012,0.76625348,7.798004607,2.922616675,-6.48022E-05,0.12300247,0,0,0
15710,15871.78143,10.16.2015 13:58:50,2759.235345,6,1,-1.000162005,3.604857206,1.996313012,0.766531299,7.798004607,2.923618204,-0.000129652,0.12300247,0,0,0
15711,15872.79707,10.16.2015 13:58:51,2760.250985,6,1,-1.000162005,3.604857206,1.996313012,0.766813458,7.798004607,2.924635354,-9.72271E-05,0.12300247,0,0,0
15712,15873.81259,10.16.2015 13:58:53,2761.266498,6,1,-1.000162005,3.60469532,1.996313012,0.767095584,7.798004607,2.925652344,-9.72271E-05,0.12300247,0,0,0
15713,15874.81271,10.16.2015 13:58:54,2762.266624,6,1,-0.999980688,3.604533195,1.996313012,0.767373427,7.798004607,2.926653866,-9.72271E-05,0.12300247,0,0,0
15714,15875.82829,10.16.2015 13:58:55,2763.2822,6,1,-0.999799371,3.604533195,1.996313012,0.767655548,7.798004607,2.927670772,-6.48022E-05,0.12300247,0,0,0
15715,15876.84389,10.16.2015 13:58:56,2764.297802,6,1,-0.999980688,3.604371309,1.996313012,0.767937685,7.798004607,2.928687703,-9.71794E-05,0.12300247,0,0,0
15716,15877.8595,10.16.2015 13:58:57,2765.313413,6,1,-1.000162005,3.604209185,1.996313012,0.76821984,7.798004607,2.92970465,-9.72271E-05,0.12300247,0,0,0
15717,15878.8595,10.16.2015 13:58:58,2766.313413,6,1,-1.000343323,3.604047298,1.996313012,0.768497657,7.798004607,2.930705928,-0.000129604,0.12300247,0,0,0
15718,15879.85961,10.16.2015 13:58:59,2767.313522,6,1,-1.000162005,3.604047298,1.996313012,0.768775479,7.798004607,2.931707205,-6.48022E-05,0.12300247,0,0,0
15719,15880.87514,10.16.2015 13:59:00,2768.329051,6,1,-0.999980688,3.603723288,1.996313012,0.769057582,7.798004607,2.932723869,-9.71794E-05,0.12300247,0,0,0
15720,15881.87521,10.16.2015 13:59:01,2769.32912,6,1,-0.999980688,3.603723288,1.996313012,0.769335397,7.798004607,2.933725053,-9.71794E-05,0.12300247,0,0,0
15721,15882.89072,10.16.2015 13:59:02,2770.344628,6,1,-1.000162005,3.603561163,1.996313012,0.769617508,7.798004607,2.934741682,-9.72271E-05,0.12300247,0,0,0
15722,15883.90632,10.16.2015 13:59:03,2771.360228,6,1,-1.000162005,3.603399277,1.996313012,0.769899633,7.798004607,2.935758327,-0.000161982,0.12300247,0,0,0
15723,15884.90636,10.16.2015 13:59:04,2772.36027,6,1,-1.000162005,3.603237152,1.996313012,0.770177448,7.798004607,2.936759403,-0.000129604,0.12300247,0,0,0
15724,15885.92207,10.16.2015 13:59:05,2773.375977,6,1,-1.000162005,3.603237152,1.996313012,0.770459613,7.798004607,2.937776118,-0.000129604,0.12300247,0,0,0
15725,15886.9222,10.16.2015 13:59:06,2774.376109,6,1,-0.999980688,3.603075266,1.996313012,0.770737449,7.798004607,2.938777211,-9.71794E-05,0.12300247,0,0,0
15726,15887.9371,10.16.2015 13:59:07,2775.391009,6,1,-1.000162005,3.603075266,1.996313012,0.771015192,7.798004607,2.939777928,-9.71794E-05,0.12300247,0,0,0
15727,15888.95327,10.16.2015 13:59:08,2776.407183,6,1,-0.999980688,3.602751255,1.996313012,0.771301689,7.798004607,2.940810146,-0.000129604,0.12300247,0,0,0
15728,15889.96858,10.16.2015 13:59:09,2777.422493,6,1,-1.000162005,3.602751255,1.996313012,0.771583742,7.798004607,2.941826315,-9.71794E-05,0.12300247,0,0,0
15729,15890.98355,10.16.2015 13:59:10,2778.437456,6,1,-0.999980688,3.60258913,1.996313012,0.771865699,7.798004607,2.942842107,-0.000129604,0.12300247,0,0,0
15730,15891.98435,10.16.2015 13:59:11,2779.438258,6,1,-1.000343323,3.602427006,1.996313012,0.77214374,7.798004607,2.943843759,-0.000129652,0.12300247,0,0,0
15731,15892.98437,10.16.2015 13:59:12,2780.438281,6,1,-0.999980688,3.60258913,1.996313012,0.772421559,7.798004607,2.944844579,-3.24249E-05,0.12300247,0,0,0
15732,15893.99922,10.16.2015 13:59:13,2781.453132,6,1,-1.000162005,3.60226512,1.996313012,0.772703499,7.798004607,2.945860212,-0.000129604,0.12300247,0,0,0
15733,15894.99967,10.16.2015 13:59:14,2782.453584,6,1,-0.999980688,3.60226512,1.996313012,0.772981426,7.798004607,2.946861365,-9.72271E-05,0.12300247,0,0,0
15734,15896.01555,10.16.2015 13:59:15,2783.469456,6,1,-1.000162005,3.60226512,1.996313012,0.773263634,7.798004607,2.947877906,-3.23772E-05,0.12300247,0,0,0
15735,15897.01558,10.16.2015 13:59:16,2784.469491,6,1,-0.999980688,3.601941109,1.996313012,0.773541453,7.798004607,2.948878597,-9.71794E-05,0.12300247,0,0,0
15736,15898.03085,10.16.2015 13:59:17,2785.484762,6,1,-1.000162005,3.601778984,1.996313012,0.773823503,7.798004607,2.949894498,-0.000129604,0.12300247,0,0,0
15737,15899.03117,10.16.2015 13:59:18,2786.485079,6,1,-1.000162005,3.601617098,1.996313012,0.774101399,7.798004607,2.950895404,-0.000129604,0.12300247,0,0,0
15738,15900.03118,10.16.2015 13:59:19,2787.485093,6,1,-1.000162005,3.601617098,1.996313012,0.774379207,7.798004607,2.95189595,-9.71794E-05,0.12300247,0,0,0
15739,15901.04679,10.16.2015 13:59:20,2788.500698,6,1,-1.000162005,3.601454973,1.996313012,0.774661348,7.798004607,2.95291207,-3.24249E-05,0.12300247,0,0,0
15740,15902.0468,10.16.2015 13:59:21,2789.500714,6,1,-1.000162005,3.601293087,1.996313012,0.774939143,7.798004607,2.953912516,-9.71794E-05,0.12300247,0,0,0
15741,15903.06236,10.16.2015 13:59:22,2790.516274,6,1,-1.000162005,3.601130962,1.996313012,0.775221263,7.798004607,2.954928505,-0.000129604,0.12300247,0,0,0
15742,15904.06238,10.16.2015 13:59:23,2791.516285,6,1,-0.999980688,3.600969076,1.996313012,0.775499073,7.798004607,2.955928929,-0.000129604,0.12300247,0,0,0
15743,15905.07799,10.16.2015 13:59:24,2792.531902,6,1,-0.999799371,3.601130962,1.996313012,0.775781197,7.798004607,2.956944867,-6.48022E-05,0.12300247,0,0,0
15744,15906.0936,10.16.2015 13:59:25,2793.54751,6,1,-1.000162005,3.600806952,1.996313012,0.776063335,7.798004607,2.957960818,-0.000129604,0.12300247,0,0,0
15745,15907.10929,10.16.2015 13:59:26,2794.563198,6,1,-1.000162005,3.600806952,1.996313012,0.776345486,7.798004607,2.958976786,-9.72271E-05,0.12300247,0,0,0
15746,15908.12481,10.16.2015 13:59:27,2795.578722,6,1,-1.000343323,3.600482941,1.996313012,0.776627596,7.798004607,2.959992568,-0.000129604,0.12300247,0,0,0
15747,15909.14046,10.16.2015 13:59:28,2796.594369,6,1,-1.000162005,3.600482941,1.996313012,0.776909744,7.798004607,2.961008444,-9.72271E-05,0.12300247,0,0,0
15748,15910.14046,10.16.2015 13:59:29,2797.594372,6,1,-1.000162005,3.600320816,1.996313012,0.777187542,7.798004607,2.962008628,-9.72271E-05,0.12300247,0,0,0
15749,15911.15604,10.16.2015 13:59:30,2798.609947,6,1,-1.000162005,3.60015893,1.996313012,0.777469672,7.798004607,2.963024369,-9.72271E-05,0.12300247,0,0,0
15750,15912.15604,10.16.2015 13:59:31,2799.609952,6,1,-1.000343323,3.599996805,1.996313012,0.777747479,7.798004607,2.964024519,-9.72271E-05,0.12300247,0,0,0
15751,15913.17168,10.16.2015 13:59:32,2800.625585,6,1,-0.999980688,3.599996805,1.996313012,0.778029627,7.798004607,2.965040266,-6.48022E-05,0.12300247,0,0,0
15752,15914.1873,10.16.2015 13:59:33,2801.641205,6,1,-0.999980688,3.599834919,1.996313012,0.778311773,7.798004607,2.966055969,-0.000129604,0.12300247,0,0,0
15753,15915.20286,10.16.2015 13:59:34,2802.656772,6,1,-1.000162005,3.599672794,1.996313012,0.7785939,7.798004607,2.96707158,-0.000129604,0.12300247,0,0,0
15754,15916.21858,10.16.2015 13:59:35,2803.672488,6,1,-0.999980688,3.599672794,1.996313012,0.778876071,7.798004607,2.968087314,-6.48022E-05,0.12300247,0,0,0
15755,15917.23412,10.16.2015 13:59:36,2804.688034,6,1,-1.000162005,3.599510908,1.996313012,0.779158185,7.798004607,2.969102824,-0.000129604,0.12300247,0,0,0
15756,15918.24971,10.16.2015 13:59:37,2805.703622,6,1,-0.999980688,3.599348783,1.996313012,0.779440315,7.798004607,2.970118344,-0.000129604,0.12300247,0,0,0
